epoch,step,train/loss_epoch,train/loss_step,val/error_T,val/loss,val/loss_best
6801,6801,,311.8194274902344,,,
6801,6801,311.8194274902344,,,,
6802,6802,,311.5667724609375,,,
6802,6802,311.5667724609375,,,,
6803,6803,,311.3140563964844,,,
6803,6803,311.3140563964844,,,,
6804,6804,,311.0638732910156,,,
6804,6804,311.0638732910156,,,,
6805,6805,,310.7786865234375,,,
6805,6805,310.7786865234375,,,,
6806,6806,,310.5445251464844,,,
6806,6806,310.5445251464844,,,,
6807,6807,,310.30560302734375,,,
6807,6807,310.30560302734375,,,,
6808,6808,,310.0500183105469,,,
6808,6808,310.0500183105469,,,,
6809,6809,,309.78759765625,,,
6809,6809,309.78759765625,,,,
6810,6810,,309.5274658203125,,,
6810,6810,309.5274658203125,,,,
6811,6811,,309.2854919433594,,,
6811,6811,309.2854919433594,,,,
6812,6812,,309.0267028808594,,,
6812,6812,309.0267028808594,,,,
6813,6813,,308.81884765625,,,
6813,6813,308.81884765625,,,,
6814,6814,,308.5974426269531,,,
6814,6814,308.5974426269531,,,,
6815,6815,,308.3627014160156,,,
6815,6815,308.3627014160156,,,,
6816,6816,,308.1263427734375,,,
6816,6816,308.1263427734375,,,,
6817,6817,,307.81390380859375,,,
6817,6817,307.81390380859375,,,,
6818,6818,,307.5547180175781,,,
6818,6818,307.5547180175781,,,,
6819,6819,,307.26519775390625,,,
6819,6819,307.26519775390625,,,,
6820,6820,,306.9934997558594,,,
6820,6820,306.9934997558594,,,,
6821,6821,,306.7424011230469,,,
6821,6821,306.7424011230469,,,,
6822,6822,,306.52545166015625,,,
6822,6822,306.52545166015625,,,,
6823,6823,,306.29693603515625,,,
6823,6823,306.29693603515625,,,,
6824,6824,,306.0458984375,,,
6824,6824,306.0458984375,,,,
6825,6825,,305.7854309082031,,,
6825,6825,305.7854309082031,,,,
6826,6826,,305.5066833496094,,,
6826,6826,305.5066833496094,,,,
6827,6827,,305.2407531738281,,,
6827,6827,305.2407531738281,,,,
6828,6828,,304.9851379394531,,,
6828,6828,304.9851379394531,,,,
6829,6829,,304.7658996582031,,,
6829,6829,304.7658996582031,,,,
6830,6830,,304.54998779296875,,,
6830,6830,304.54998779296875,,,,
6831,6831,,304.28948974609375,,,
6831,6831,304.28948974609375,,,,
6832,6832,,304.0195007324219,,,
6832,6832,304.0195007324219,,,,
6833,6833,,303.7528991699219,,,
6833,6833,303.7528991699219,,,,
6834,6834,,303.5158996582031,,,
6834,6834,303.5158996582031,,,,
6835,6835,,303.2733154296875,,,
6835,6835,303.2733154296875,,,,
6836,6836,,303.0606384277344,,,
6836,6836,303.0606384277344,,,,
6837,6837,,302.77142333984375,,,
6837,6837,302.77142333984375,,,,
6838,6838,,302.5291442871094,,,
6838,6838,302.5291442871094,,,,
6839,6839,,302.2724609375,,,
6839,6839,302.2724609375,,,,
6840,6840,,302.0200500488281,,,
6840,6840,302.0200500488281,,,,
6841,6841,,301.79827880859375,,,
6841,6841,301.79827880859375,,,,
6842,6842,,301.5231018066406,,,
6842,6842,301.5231018066406,,,,
6843,6843,,301.30682373046875,,,
6843,6843,301.30682373046875,,,,
6844,6844,,301.0066223144531,,,
6844,6844,301.0066223144531,,,,
6845,6845,,300.7793273925781,,,
6845,6845,300.7793273925781,,,,
6846,6846,,300.5290832519531,,,
6846,6846,300.5290832519531,,,,
6847,6847,,300.28778076171875,,,
6847,6847,300.28778076171875,,,,
6848,6848,,300.0400085449219,,,
6848,6848,300.0400085449219,,,,
6849,6849,,299.8048095703125,,,
6849,6849,299.8048095703125,,,,
6850,6850,,299.5643615722656,,,
6850,6850,299.5643615722656,,,,
6851,6851,,299.31744384765625,,,
6851,6851,299.31744384765625,,,,
6852,6852,,299.07843017578125,,,
6852,6852,299.07843017578125,,,,
6853,6853,,298.82861328125,,,
6853,6853,298.82861328125,,,,
6854,6854,,298.5899353027344,,,
6854,6854,298.5899353027344,,,,
6855,6855,,298.3731994628906,,,
6855,6855,298.3731994628906,,,,
6856,6856,,298.1606140136719,,,
6856,6856,298.1606140136719,,,,
6857,6857,,297.9681396484375,,,
6857,6857,297.9681396484375,,,,
6858,6858,,297.7431640625,,,
6858,6858,297.7431640625,,,,
6859,6859,,297.5997314453125,,,
6859,6859,297.5997314453125,,,,
6860,6860,,297.4078674316406,,,
6860,6860,297.4078674316406,,,,
6861,6861,,297.1610412597656,,,
6861,6861,297.1610412597656,,,,
6862,6862,,296.8515930175781,,,
6862,6862,296.8515930175781,,,,
6863,6863,,296.5774841308594,,,
6863,6863,296.5774841308594,,,,
6864,6864,,296.2460021972656,,,
6864,6864,296.2460021972656,,,,
6865,6865,,295.9660339355469,,,
6865,6865,295.9660339355469,,,,
6866,6866,,295.7167663574219,,,
6866,6866,295.7167663574219,,,,
6867,6867,,295.45050048828125,,,
6867,6867,295.45050048828125,,,,
6868,6868,,295.2669982910156,,,
6868,6868,295.2669982910156,,,,
6869,6869,,295.02752685546875,,,
6869,6869,295.02752685546875,,,,
6870,6870,,294.91839599609375,,,
6870,6870,294.91839599609375,,,,
6871,6871,,294.76983642578125,,,
6871,6871,294.76983642578125,,,,
6872,6872,,294.8067626953125,,,
6872,6872,294.8067626953125,,,,
6873,6873,,294.8324890136719,,,
6873,6873,294.8324890136719,,,,
6874,6874,,294.94171142578125,,,
6874,6874,294.94171142578125,,,,
6875,6875,,295.0462341308594,,,
6875,6875,295.0462341308594,,,,
6876,6876,,295.07196044921875,,,
6876,6876,295.07196044921875,,,,
6877,6877,,295.0256652832031,,,
6877,6877,295.0256652832031,,,,
6878,6878,,294.71527099609375,,,
6878,6878,294.71527099609375,,,,
6879,6879,,294.3399353027344,,,
6879,6879,294.3399353027344,,,,
6880,6880,,293.6325988769531,,,
6880,6880,293.6325988769531,,,,
6881,6881,,292.84039306640625,,,
6881,6881,292.84039306640625,,,,
6882,6882,,292.1207275390625,,,
6882,6882,292.1207275390625,,,,
6883,6883,,291.56329345703125,,,
6883,6883,291.56329345703125,,,,
6884,6884,,291.3165283203125,,,
6884,6884,291.3165283203125,,,,
6885,6885,,291.19635009765625,,,
6885,6885,291.19635009765625,,,,
6886,6886,,291.19451904296875,,,
6886,6886,291.19451904296875,,,,
6887,6887,,291.25836181640625,,,
6887,6887,291.25836181640625,,,,
6888,6888,,291.2261047363281,,,
6888,6888,291.2261047363281,,,,
6889,6889,,291.05242919921875,,,
6889,6889,291.05242919921875,,,,
6890,6890,,290.6354675292969,,,
6890,6890,290.6354675292969,,,,
6891,6891,,290.1217041015625,,,
6891,6891,290.1217041015625,,,,
6892,6892,,289.607666015625,,,
6892,6892,289.607666015625,,,,
6893,6893,,289.1893005371094,,,
6893,6893,289.1893005371094,,,,
6894,6894,,288.8857727050781,,,
6894,6894,288.8857727050781,,,,
6895,6895,,288.7152099609375,,,
6895,6895,288.7152099609375,,,,
6896,6896,,288.5654296875,,,
6896,6896,288.5654296875,,,,
6897,6897,,288.3960266113281,,,
6897,6897,288.3960266113281,,,,
6898,6898,,288.1890869140625,,,
6898,6898,288.1890869140625,,,,
6899,6899,,287.9302673339844,,,
6899,6899,287.9302673339844,,,,
6900,6900,,287.6686706542969,,,
6900,6900,287.6686706542969,,,,
6901,6901,,287.38336181640625,,,
6901,6901,287.38336181640625,,,,
6902,6902,,287.082275390625,,,
6902,6902,287.082275390625,,,,
6903,6903,,286.8028564453125,,,
6903,6903,286.8028564453125,,,,
6904,6904,,286.57427978515625,,,
6904,6904,286.57427978515625,,,,
6905,6905,,286.38519287109375,,,
6905,6905,286.38519287109375,,,,
6906,6906,,286.18756103515625,,,
6906,6906,286.18756103515625,,,,
6907,6907,,285.99462890625,,,
6907,6907,285.99462890625,,,,
6908,6908,,285.76727294921875,,,
6908,6908,285.76727294921875,,,,
6909,6909,,285.5928649902344,,,
6909,6909,285.5928649902344,,,,
6910,6910,,285.4104309082031,,,
6910,6910,285.4104309082031,,,,
6911,6911,,285.225830078125,,,
6911,6911,285.225830078125,,,,
6912,6912,,285.0111083984375,,,
6912,6912,285.0111083984375,,,,
6913,6913,,284.8017578125,,,
6913,6913,284.8017578125,,,,
6914,6914,,284.5552673339844,,,
6914,6914,284.5552673339844,,,,
6915,6915,,284.278564453125,,,
6915,6915,284.278564453125,,,,
6916,6916,,283.9704284667969,,,
6916,6916,283.9704284667969,,,,
6917,6917,,283.71063232421875,,,
6917,6917,283.71063232421875,,,,
6918,6918,,283.46466064453125,,,
6918,6918,283.46466064453125,,,,
6919,6919,,283.2141418457031,,,
6919,6919,283.2141418457031,,,,
6920,6920,,282.9926452636719,,,
6920,6920,282.9926452636719,,,,
6921,6921,,282.7377624511719,,,
6921,6921,282.7377624511719,,,,
6922,6922,,282.483642578125,,,
6922,6922,282.483642578125,,,,
6923,6923,,282.2645568847656,,,
6923,6923,282.2645568847656,,,,
6924,6924,,281.9811706542969,,,
6924,6924,281.9811706542969,,,,
6925,6925,,281.73797607421875,,,
6925,6925,281.73797607421875,,,,
6926,6926,,281.472412109375,,,
6926,6926,281.472412109375,,,,
6927,6927,,281.22357177734375,,,
6927,6927,281.22357177734375,,,,
6928,6928,,280.95281982421875,,,
6928,6928,280.95281982421875,,,,
6929,6929,,280.7039794921875,,,
6929,6929,280.7039794921875,,,,
6930,6930,,280.4516296386719,,,
6930,6930,280.4516296386719,,,,
6931,6931,,280.19769287109375,,,
6931,6931,280.19769287109375,,,,
6932,6932,,279.96441650390625,,,
6932,6932,279.96441650390625,,,,
6933,6933,,279.72021484375,,,
6933,6933,279.72021484375,,,,
6934,6934,,279.518310546875,,,
6934,6934,279.518310546875,,,,
6935,6935,,279.3045959472656,,,
6935,6935,279.3045959472656,,,,
6936,6936,,279.110107421875,,,
6936,6936,279.110107421875,,,,
6937,6937,,278.9334411621094,,,
6937,6937,278.9334411621094,,,,
6938,6938,,278.781005859375,,,
6938,6938,278.781005859375,,,,
6939,6939,,278.5565185546875,,,
6939,6939,278.5565185546875,,,,
6940,6940,,278.3329772949219,,,
6940,6940,278.3329772949219,,,,
6941,6941,,278.0602722167969,,,
6941,6941,278.0602722167969,,,,
6942,6942,,277.7965087890625,,,
6942,6942,277.7965087890625,,,,
6943,6943,,277.50555419921875,,,
6943,6943,277.50555419921875,,,,
6944,6944,,277.25921630859375,,,
6944,6944,277.25921630859375,,,,
6945,6945,,277.0052185058594,,,
6945,6945,277.0052185058594,,,,
6946,6946,,276.8172607421875,,,
6946,6946,276.8172607421875,,,,
6947,6947,,276.6435241699219,,,
6947,6947,276.6435241699219,,,,
6948,6948,,276.5129699707031,,,
6948,6948,276.5129699707031,,,,
6949,6949,,276.400634765625,,,
6949,6949,276.400634765625,,,,
6950,6950,,276.3031311035156,,,
6950,6950,276.3031311035156,,,,
6951,6951,,276.1805725097656,,,
6951,6951,276.1805725097656,,,,
6952,6952,,275.9525146484375,,,
6952,6952,275.9525146484375,,,,
6953,6953,,275.6236267089844,,,
6953,6953,275.6236267089844,,,,
6954,6954,,275.2408142089844,,,
6954,6954,275.2408142089844,,,,
6955,6955,,274.8626403808594,,,
6955,6955,274.8626403808594,,,,
6956,6956,,274.58984375,,,
6956,6956,274.58984375,,,,
6957,6957,,274.2682800292969,,,
6957,6957,274.2682800292969,,,,
6958,6958,,274.0353088378906,,,
6958,6958,274.0353088378906,,,,
6959,6959,,273.8094177246094,,,
6959,6959,273.8094177246094,,,,
6960,6960,,273.6216735839844,,,
6960,6960,273.6216735839844,,,,
6961,6961,,273.38189697265625,,,
6961,6961,273.38189697265625,,,,
6962,6962,,273.15911865234375,,,
6962,6962,273.15911865234375,,,,
6963,6963,,272.9254150390625,,,
6963,6963,272.9254150390625,,,,
6964,6964,,272.69427490234375,,,
6964,6964,272.69427490234375,,,,
6965,6965,,272.50555419921875,,,
6965,6965,272.50555419921875,,,,
6966,6966,,272.3072814941406,,,
6966,6966,272.3072814941406,,,,
6967,6967,,272.2229309082031,,,
6967,6967,272.2229309082031,,,,
6968,6968,,272.10992431640625,,,
6968,6968,272.10992431640625,,,,
6969,6969,,272.01519775390625,,,
6969,6969,272.01519775390625,,,,
6970,6970,,271.96392822265625,,,
6970,6970,271.96392822265625,,,,
6971,6971,,271.8612060546875,,,
6971,6971,271.8612060546875,,,,
6972,6972,,271.81536865234375,,,
6972,6972,271.81536865234375,,,,
6973,6973,,271.60382080078125,,,
6973,6973,271.60382080078125,,,,
6974,6974,,271.3796081542969,,,
6974,6974,271.3796081542969,,,,
6975,6975,,270.9817810058594,,,
6975,6975,270.9817810058594,,,,
6976,6976,,270.67706298828125,,,
6976,6976,270.67706298828125,,,,
6977,6977,,270.28570556640625,,,
6977,6977,270.28570556640625,,,,
6978,6978,,269.99896240234375,,,
6978,6978,269.99896240234375,,,,
6979,6979,,269.6512145996094,,,
6979,6979,269.6512145996094,,,,
6980,6980,,269.4022521972656,,,
6980,6980,269.4022521972656,,,,
6981,6981,,269.1060485839844,,,
6981,6981,269.1060485839844,,,,
6982,6982,,268.85430908203125,,,
6982,6982,268.85430908203125,,,,
6983,6983,,268.583984375,,,
6983,6983,268.583984375,,,,
6984,6984,,268.33209228515625,,,
6984,6984,268.33209228515625,,,,
6985,6985,,268.09881591796875,,,
6985,6985,268.09881591796875,,,,
6986,6986,,267.840087890625,,,
6986,6986,267.840087890625,,,,
6987,6987,,267.631591796875,,,
6987,6987,267.631591796875,,,,
6988,6988,,267.385009765625,,,
6988,6988,267.385009765625,,,,
6989,6989,,267.1888122558594,,,
6989,6989,267.1888122558594,,,,
6990,6990,,266.94366455078125,,,
6990,6990,266.94366455078125,,,,
6991,6991,,266.74505615234375,,,
6991,6991,266.74505615234375,,,,
6992,6992,,266.4866638183594,,,
6992,6992,266.4866638183594,,,,
6993,6993,,266.259521484375,,,
6993,6993,266.259521484375,,,,
6994,6994,,266.0155334472656,,,
6994,6994,266.0155334472656,,,,
6995,6995,,265.78924560546875,,,
6995,6995,265.78924560546875,,,,
6996,6996,,265.57720947265625,,,
6996,6996,265.57720947265625,,,,
6997,6997,,265.37554931640625,,,
6997,6997,265.37554931640625,,,,
6998,6998,,265.1581115722656,,,
6998,6998,265.1581115722656,,,,
6999,6999,,264.9181213378906,,,
6999,6999,,,0.2967580258846283,538.63720703125,441.6845397949219
6999,6999,264.9181213378906,,,,
7000,7000,,264.6789855957031,,,
7000,7000,264.6789855957031,,,,
7001,7001,,264.4468078613281,,,
7001,7001,264.4468078613281,,,,
7002,7002,,264.2167053222656,,,
7002,7002,264.2167053222656,,,,
7003,7003,,264.0069580078125,,,
7003,7003,264.0069580078125,,,,
7004,7004,,263.7912902832031,,,
7004,7004,263.7912902832031,,,,
7005,7005,,263.6017761230469,,,
7005,7005,263.6017761230469,,,,
7006,7006,,263.36932373046875,,,
7006,7006,263.36932373046875,,,,
7007,7007,,263.1668395996094,,,
7007,7007,263.1668395996094,,,,
7008,7008,,262.94769287109375,,,
7008,7008,262.94769287109375,,,,
7009,7009,,262.7718200683594,,,
7009,7009,262.7718200683594,,,,
7010,7010,,262.5711975097656,,,
7010,7010,262.5711975097656,,,,
7011,7011,,262.3843078613281,,,
7011,7011,262.3843078613281,,,,
7012,7012,,262.20880126953125,,,
7012,7012,262.20880126953125,,,,
7013,7013,,261.9731750488281,,,
7013,7013,261.9731750488281,,,,
7014,7014,,261.78326416015625,,,
7014,7014,261.78326416015625,,,,
7015,7015,,261.5392150878906,,,
7015,7015,261.5392150878906,,,,
7016,7016,,261.3013610839844,,,
7016,7016,261.3013610839844,,,,
7017,7017,,261.0438537597656,,,
7017,7017,261.0438537597656,,,,
7018,7018,,260.79833984375,,,
7018,7018,260.79833984375,,,,
7019,7019,,260.5707702636719,,,
7019,7019,260.5707702636719,,,,
7020,7020,,260.3300476074219,,,
7020,7020,260.3300476074219,,,,
7021,7021,,260.1104431152344,,,
7021,7021,260.1104431152344,,,,
7022,7022,,259.90447998046875,,,
7022,7022,259.90447998046875,,,,
7023,7023,,259.7062072753906,,,
7023,7023,259.7062072753906,,,,
7024,7024,,259.5059814453125,,,
7024,7024,259.5059814453125,,,,
7025,7025,,259.3025817871094,,,
7025,7025,259.3025817871094,,,,
7026,7026,,259.0738220214844,,,
7026,7026,259.0738220214844,,,,
7027,7027,,258.8609619140625,,,
7027,7027,258.8609619140625,,,,
7028,7028,,258.5985107421875,,,
7028,7028,258.5985107421875,,,,
7029,7029,,258.3948059082031,,,
7029,7029,258.3948059082031,,,,
7030,7030,,258.19122314453125,,,
7030,7030,258.19122314453125,,,,
7031,7031,,257.9800109863281,,,
7031,7031,257.9800109863281,,,,
7032,7032,,257.77362060546875,,,
7032,7032,257.77362060546875,,,,
7033,7033,,257.529052734375,,,
7033,7033,257.529052734375,,,,
7034,7034,,257.3359375,,,
7034,7034,257.3359375,,,,
7035,7035,,257.106201171875,,,
7035,7035,257.106201171875,,,,
7036,7036,,256.90533447265625,,,
7036,7036,256.90533447265625,,,,
7037,7037,,256.69842529296875,,,
7037,7037,256.69842529296875,,,,
7038,7038,,256.4804992675781,,,
7038,7038,256.4804992675781,,,,
7039,7039,,256.2627258300781,,,
7039,7039,256.2627258300781,,,,
7040,7040,,256.06390380859375,,,
7040,7040,256.06390380859375,,,,
7041,7041,,255.8614044189453,,,
7041,7041,255.8614044189453,,,,
7042,7042,,255.68052673339844,,,
7042,7042,255.68052673339844,,,,
7043,7043,,255.5482940673828,,,
7043,7043,255.5482940673828,,,,
7044,7044,,255.37991333007812,,,
7044,7044,255.37991333007812,,,,
7045,7045,,255.19143676757812,,,
7045,7045,255.19143676757812,,,,
7046,7046,,254.95822143554688,,,
7046,7046,254.95822143554688,,,,
7047,7047,,254.74722290039062,,,
7047,7047,254.74722290039062,,,,
7048,7048,,254.48609924316406,,,
7048,7048,254.48609924316406,,,,
7049,7049,,254.29193115234375,,,
7049,7049,254.29193115234375,,,,
7050,7050,,254.01934814453125,,,
7050,7050,254.01934814453125,,,,
7051,7051,,253.82275390625,,,
7051,7051,253.82275390625,,,,
7052,7052,,253.55804443359375,,,
7052,7052,253.55804443359375,,,,
7053,7053,,253.37881469726562,,,
7053,7053,253.37881469726562,,,,
7054,7054,,253.1139373779297,,,
7054,7054,253.1139373779297,,,,
7055,7055,,252.93931579589844,,,
7055,7055,252.93931579589844,,,,
7056,7056,,252.69815063476562,,,
7056,7056,252.69815063476562,,,,
7057,7057,,252.53787231445312,,,
7057,7057,252.53787231445312,,,,
7058,7058,,252.3015899658203,,,
7058,7058,252.3015899658203,,,,
7059,7059,,252.1491241455078,,,
7059,7059,252.1491241455078,,,,
7060,7060,,251.9309539794922,,,
7060,7060,251.9309539794922,,,,
7061,7061,,251.8214874267578,,,
7061,7061,251.8214874267578,,,,
7062,7062,,251.59205627441406,,,
7062,7062,251.59205627441406,,,,
7063,7063,,251.53273010253906,,,
7063,7063,251.53273010253906,,,,
7064,7064,,251.31243896484375,,,
7064,7064,251.31243896484375,,,,
7065,7065,,251.2098388671875,,,
7065,7065,251.2098388671875,,,,
7066,7066,,250.94639587402344,,,
7066,7066,250.94639587402344,,,,
7067,7067,,250.75418090820312,,,
7067,7067,250.75418090820312,,,,
7068,7068,,250.47593688964844,,,
7068,7068,250.47593688964844,,,,
7069,7069,,250.27960205078125,,,
7069,7069,250.27960205078125,,,,
7070,7070,,250.07798767089844,,,
7070,7070,250.07798767089844,,,,
7071,7071,,249.88861083984375,,,
7071,7071,249.88861083984375,,,,
7072,7072,,249.70120239257812,,,
7072,7072,249.70120239257812,,,,
7073,7073,,249.5099334716797,,,
7073,7073,249.5099334716797,,,,
7074,7074,,249.3065948486328,,,
7074,7074,249.3065948486328,,,,
7075,7075,,249.15126037597656,,,
7075,7075,249.15126037597656,,,,
7076,7076,,248.9779052734375,,,
7076,7076,248.9779052734375,,,,
7077,7077,,248.85328674316406,,,
7077,7077,248.85328674316406,,,,
7078,7078,,248.62413024902344,,,
7078,7078,248.62413024902344,,,,
7079,7079,,248.44403076171875,,,
7079,7079,248.44403076171875,,,,
7080,7080,,248.1654052734375,,,
7080,7080,248.1654052734375,,,,
7081,7081,,247.90562438964844,,,
7081,7081,247.90562438964844,,,,
7082,7082,,247.59593200683594,,,
7082,7082,247.59593200683594,,,,
7083,7083,,247.3469696044922,,,
7083,7083,247.3469696044922,,,,
7084,7084,,247.0859832763672,,,
7084,7084,247.0859832763672,,,,
7085,7085,,246.82286071777344,,,
7085,7085,246.82286071777344,,,,
7086,7086,,246.5861358642578,,,
7086,7086,246.5861358642578,,,,
7087,7087,,246.35191345214844,,,
7087,7087,246.35191345214844,,,,
7088,7088,,246.12838745117188,,,
7088,7088,246.12838745117188,,,,
7089,7089,,245.92425537109375,,,
7089,7089,245.92425537109375,,,,
7090,7090,,245.71575927734375,,,
7090,7090,245.71575927734375,,,,
7091,7091,,245.51052856445312,,,
7091,7091,245.51052856445312,,,,
7092,7092,,245.29466247558594,,,
7092,7092,245.29466247558594,,,,
7093,7093,,245.14117431640625,,,
7093,7093,245.14117431640625,,,,
7094,7094,,244.93824768066406,,,
7094,7094,244.93824768066406,,,,
7095,7095,,244.79664611816406,,,
7095,7095,244.79664611816406,,,,
7096,7096,,244.5986328125,,,
7096,7096,244.5986328125,,,,
7097,7097,,244.44862365722656,,,
7097,7097,244.44862365722656,,,,
7098,7098,,244.24114990234375,,,
7098,7098,244.24114990234375,,,,
7099,7099,,244.10044860839844,,,
7099,7099,244.10044860839844,,,,
7100,7100,,243.9062957763672,,,
7100,7100,243.9062957763672,,,,
7101,7101,,243.77333068847656,,,
7101,7101,243.77333068847656,,,,
7102,7102,,243.55935668945312,,,
7102,7102,243.55935668945312,,,,
7103,7103,,243.36944580078125,,,
7103,7103,243.36944580078125,,,,
7104,7104,,243.0930938720703,,,
7104,7104,243.0930938720703,,,,
7105,7105,,242.82861328125,,,
7105,7105,242.82861328125,,,,
7106,7106,,242.5147247314453,,,
7106,7106,242.5147247314453,,,,
7107,7107,,242.2941436767578,,,
7107,7107,242.2941436767578,,,,
7108,7108,,242.07052612304688,,,
7108,7108,242.07052612304688,,,,
7109,7109,,241.8292999267578,,,
7109,7109,241.8292999267578,,,,
7110,7110,,241.6915740966797,,,
7110,7110,241.6915740966797,,,,
7111,7111,,241.4619598388672,,,
7111,7111,241.4619598388672,,,,
7112,7112,,241.3284149169922,,,
7112,7112,241.3284149169922,,,,
7113,7113,,241.05654907226562,,,
7113,7113,241.05654907226562,,,,
7114,7114,,240.88638305664062,,,
7114,7114,240.88638305664062,,,,
7115,7115,,240.63644409179688,,,
7115,7115,240.63644409179688,,,,
7116,7116,,240.45640563964844,,,
7116,7116,240.45640563964844,,,,
7117,7117,,240.24627685546875,,,
7117,7117,240.24627685546875,,,,
7118,7118,,240.0447235107422,,,
7118,7118,240.0447235107422,,,,
7119,7119,,239.85354614257812,,,
7119,7119,239.85354614257812,,,,
7120,7120,,239.66575622558594,,,
7120,7120,239.66575622558594,,,,
7121,7121,,239.489501953125,,,
7121,7121,239.489501953125,,,,
7122,7122,,239.29177856445312,,,
7122,7122,239.29177856445312,,,,
7123,7123,,239.13999938964844,,,
7123,7123,239.13999938964844,,,,
7124,7124,,238.96124267578125,,,
7124,7124,238.96124267578125,,,,
7125,7125,,238.8092498779297,,,
7125,7125,238.8092498779297,,,,
7126,7126,,238.7195281982422,,,
7126,7126,238.7195281982422,,,,
7127,7127,,238.54685974121094,,,
7127,7127,238.54685974121094,,,,
7128,7128,,238.47198486328125,,,
7128,7128,238.47198486328125,,,,
7129,7129,,238.33865356445312,,,
7129,7129,238.33865356445312,,,,
7130,7130,,238.28610229492188,,,
7130,7130,238.28610229492188,,,,
7131,7131,,238.1357421875,,,
7131,7131,238.1357421875,,,,
7132,7132,,238.09986877441406,,,
7132,7132,238.09986877441406,,,,
7133,7133,,237.88243103027344,,,
7133,7133,237.88243103027344,,,,
7134,7134,,237.71484375,,,
7134,7134,237.71484375,,,,
7135,7135,,237.43858337402344,,,
7135,7135,237.43858337402344,,,,
7136,7136,,237.18746948242188,,,
7136,7136,237.18746948242188,,,,
7137,7137,,236.87391662597656,,,
7137,7137,236.87391662597656,,,,
7138,7138,,236.7100372314453,,,
7138,7138,236.7100372314453,,,,
7139,7139,,236.44786071777344,,,
7139,7139,236.44786071777344,,,,
7140,7140,,236.29690551757812,,,
7140,7140,236.29690551757812,,,,
7141,7141,,236.07179260253906,,,
7141,7141,236.07179260253906,,,,
7142,7142,,235.87498474121094,,,
7142,7142,235.87498474121094,,,,
7143,7143,,235.55897521972656,,,
7143,7143,235.55897521972656,,,,
7144,7144,,235.2379150390625,,,
7144,7144,235.2379150390625,,,,
7145,7145,,234.91664123535156,,,
7145,7145,234.91664123535156,,,,
7146,7146,,234.59510803222656,,,
7146,7146,234.59510803222656,,,,
7147,7147,,234.36514282226562,,,
7147,7147,234.36514282226562,,,,
7148,7148,,234.14454650878906,,,
7148,7148,234.14454650878906,,,,
7149,7149,,233.94857788085938,,,
7149,7149,233.94857788085938,,,,
7150,7150,,233.7750244140625,,,
7150,7150,233.7750244140625,,,,
7151,7151,,233.57688903808594,,,
7151,7151,233.57688903808594,,,,
7152,7152,,233.43063354492188,,,
7152,7152,233.43063354492188,,,,
7153,7153,,233.2071990966797,,,
7153,7153,233.2071990966797,,,,
7154,7154,,233.04042053222656,,,
7154,7154,233.04042053222656,,,,
7155,7155,,232.82728576660156,,,
7155,7155,232.82728576660156,,,,
7156,7156,,232.66639709472656,,,
7156,7156,232.66639709472656,,,,
7157,7157,,232.46080017089844,,,
7157,7157,232.46080017089844,,,,
7158,7158,,232.3048858642578,,,
7158,7158,232.3048858642578,,,,
7159,7159,,232.16021728515625,,,
7159,7159,232.16021728515625,,,,
7160,7160,,232.00570678710938,,,
7160,7160,232.00570678710938,,,,
7161,7161,,231.83950805664062,,,
7161,7161,231.83950805664062,,,,
7162,7162,,231.67971801757812,,,
7162,7162,231.67971801757812,,,,
7163,7163,,231.49758911132812,,,
7163,7163,231.49758911132812,,,,
7164,7164,,231.2914276123047,,,
7164,7164,231.2914276123047,,,,
7165,7165,,231.083251953125,,,
7165,7165,231.083251953125,,,,
7166,7166,,230.8563995361328,,,
7166,7166,230.8563995361328,,,,
7167,7167,,230.6004180908203,,,
7167,7167,230.6004180908203,,,,
7168,7168,,230.34886169433594,,,
7168,7168,230.34886169433594,,,,
7169,7169,,230.10462951660156,,,
7169,7169,230.10462951660156,,,,
7170,7170,,229.9213104248047,,,
7170,7170,229.9213104248047,,,,
7171,7171,,229.753173828125,,,
7171,7171,229.753173828125,,,,
7172,7172,,229.58631896972656,,,
7172,7172,229.58631896972656,,,,
7173,7173,,229.4308624267578,,,
7173,7173,229.4308624267578,,,,
7174,7174,,229.25233459472656,,,
7174,7174,229.25233459472656,,,,
7175,7175,,229.0390167236328,,,
7175,7175,229.0390167236328,,,,
7176,7176,,228.81544494628906,,,
7176,7176,228.81544494628906,,,,
7177,7177,,228.6183319091797,,,
7177,7177,228.6183319091797,,,,
7178,7178,,228.4112091064453,,,
7178,7178,228.4112091064453,,,,
7179,7179,,228.20614624023438,,,
7179,7179,228.20614624023438,,,,
7180,7180,,228.0400848388672,,,
7180,7180,228.0400848388672,,,,
7181,7181,,227.8389892578125,,,
7181,7181,227.8389892578125,,,,
7182,7182,,227.6478271484375,,,
7182,7182,227.6478271484375,,,,
7183,7183,,227.47183227539062,,,
7183,7183,227.47183227539062,,,,
7184,7184,,227.2906494140625,,,
7184,7184,227.2906494140625,,,,
7185,7185,,227.09945678710938,,,
7185,7185,227.09945678710938,,,,
7186,7186,,226.91549682617188,,,
7186,7186,226.91549682617188,,,,
7187,7187,,226.7261962890625,,,
7187,7187,226.7261962890625,,,,
7188,7188,,226.52699279785156,,,
7188,7188,226.52699279785156,,,,
7189,7189,,226.3250732421875,,,
7189,7189,226.3250732421875,,,,
